#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A29FCF
#Date Time: 2022-04-06 19:20:10.910
#Sample rate: 4e+06Hz
#Samples: 4096

Time (s),Bus,nRESET,MODE,nCSW,nCSR,nINT
0.0007225000000000001,b11000001,1,1,0,1,1
0.00072275,b11000001,1,1,0,1,1
0.000723,b11000001,1,1,0,1,1
0.00072325,b11000001,1,1,0,1,1
0.0007235,b11000001,1,1,0,1,1
0.00072375,b11000001,1,1,0,1,1
0.000724,b11000001,1,1,0,1,1
0.00072425,b11000001,1,1,0,1,1
0.0007245,b11000001,1,1,0,1,1
0.00072475,b11000001,1,1,0,1,1
0.000725,b11000001,1,1,1,1,1
0.00072525,b11000001,1,1,1,1,1
0.0007255,b11000001,1,1,1,1,1
0.00072575,b11000001,1,1,1,1,1
0.000726,b11000001,1,1,1,1,1
0.00072625,b11000001,1,1,1,1,1
0.0007265,b11000001,1,1,1,1,1
0.00072675,b11000001,1,1,1,1,1
0.000727,b11000001,1,1,1,1,1
0.00072725,b11000001,1,1,1,1,1
0.0007275,b11000001,1,1,1,1,1
0.00072775,b11000001,1,1,1,1,1
0.000728,b11000001,1,1,1,1,1
0.0007282499999999999,b11000001,1,1,1,1,1
0.0007285,b11000001,1,1,1,1,1
0.00072875,b11000001,1,1,1,1,1
0.000729,b11000001,1,1,1,1,1
0.00072925,b11000001,1,1,1,1,1
0.0007295,b11000001,1,1,1,1,1
0.00072975,b11000001,1,1,1,1,1
0.00073,b11000001,1,1,1,1,1
0.00073025,b11000001,1,1,1,1,1
0.0007305,b11000001,1,1,1,1,1
0.00073075,b11000001,1,1,1,1,1
0.000731,b11000001,1,1,1,1,1
0.00073125,b11000001,1,1,1,1,1
0.0007315000000000001,b11000001,1,1,1,1,1
0.00073175,b11000001,1,1,1,1,1
0.000732,b11000001,1,1,1,1,1
0.00073225,b11000001,1,1,1,1,1
0.0007325,b11000001,1,1,1,1,1
0.00073275,b11000001,1,1,1,1,1
0.000733,b11000001,1,1,1,1,1
0.00073325,b11000001,1,1,1,1,1
0.0007335,b11000001,1,1,1,1,1
0.00073375,b11000001,1,1,1,1,1
0.000734,b11000001,1,1,1,1,1
0.00073425,b11000001,1,1,1,1,1
0.0007345,b11000001,1,1,1,1,1
0.0007347500000000001,b11000001,1,1,1,1,1
0.000735,b11000001,1,1,1,1,1
0.00073525,b11000001,1,0,1,1,1
0.0007355,b11000001,1,0,1,1,1
0.00073575,b11000001,1,0,1,1,1
0.000736,b11000001,1,0,1,1,1
0.00073625,b11000001,1,0,1,1,1
0.0007365,b11000001,1,0,1,1,1
0.00073675,b11000001,1,0,1,1,1
0.000737,b11000001,1,0,1,1,1
0.0007372499999999999,b11000001,1,0,1,1,1
0.0007375,b11000001,1,0,1,1,1
0.00073775,b11000001,1,0,1,1,1
0.000738,b11000001,1,0,1,1,1
0.00073825,b11000001,1,0,1,1,1
0.0007385,b11000001,1,0,1,1,1
0.00073875,b11000001,1,0,1,1,1
0.000739,b11000001,1,0,1,1,1
0.00073925,b11000001,1,0,1,1,1
0.0007395,b11000001,1,0,1,1,1
0.00073975,b11000001,1,0,1,1,1
0.00074,b11000001,1,0,1,1,1
0.00074025,b11000001,1,0,1,1,1
0.0007404999999999999,b11000001,1,0,1,1,1
0.00074075,b11000001,1,0,1,1,1
0.000741,b11000001,1,0,1,1,1
0.00074125,b11000001,1,0,1,1,1
0.0007415,b11000001,1,0,1,1,1
0.00074175,b11000001,1,0,1,1,1
0.000742,b11000001,1,0,1,1,1
0.00074225,b11000001,1,0,1,1,1
0.0007425,b11000001,1,0,1,1,1
0.00074275,b11000001,1,0,1,1,1
0.000743,b11000001,1,0,1,1,1
0.00074325,b11000001,1,0,1,1,1
0.0007435,b11000001,1,0,1,1,1
0.0007437500000000001,b11000001,1,0,1,1,1
0.000744,b11000001,1,0,1,1,1
0.00074425,b11000001,1,0,1,1,1
0.0007445,b11000001,1,0,1,1,1
0.00074475,b11000001,1,0,1,1,1
0.000745,b11000001,1,0,1,1,1
0.00074525,b11000001,1,0,1,1,1
0.0007455,b11000001,1,0,1,1,1
0.00074575,b11000001,1,0,1,1,1
0.000746,b11000001,1,0,1,1,1
0.00074625,b11000001,1,0,1,1,1
0.0007465,b11000001,1,0,1,1,1
0.00074675,b11000001,1,0,1,1,1
0.0007470000000000001,b11000001,1,0,1,1,1
0.00074725,b11000001,1,0,1,1,1
0.0007475,b11000001,1,0,1,1,1
0.00074775,b11000001,1,0,1,1,1
0.000748,b11000001,1,0,1,1,1
0.00074825,b11000001,1,0,1,1,1
0.0007485,b11000001,1,0,1,1,1
0.00074875,b11000001,1,0,1,1,1
0.000749,b11000001,1,0,1,1,1
0.00074925,b11000001,1,0,1,1,1
0.0007494999999999999,b11000001,1,0,1,1,1
0.00074975,b11000001,1,0,1,1,1
0.00075,b11000001,1,0,1,1,1
0.00075025,b11000001,1,0,1,1,1
0.0007505,b11000001,1,0,1,1,1
0.00075075,b11000001,1,0,1,1,1
0.000751,b11000001,1,0,1,1,1
0.00075125,b11000001,1,0,1,1,1
0.0007515,b11000001,1,0,1,1,1
0.00075175,b11000001,1,0,1,1,1
0.000752,b11000001,1,0,1,1,1
0.00075225,b11000001,1,0,1,1,1
0.0007525,b11000001,1,0,1,1,1
0.0007527499999999999,b11000001,1,0,1,1,1
0.000753,b11000001,1,0,1,1,1
0.00075325,b11000001,1,0,1,1,1
0.0007535,b11000001,1,0,1,1,1
0.00075375,b11000001,1,0,1,1,1
0.000754,b11000001,1,0,1,1,1
0.00075425,b11000001,1,0,1,1,1
0.0007545,b11000001,1,0,1,1,1
0.00075475,b11000001,1,0,1,1,1
0.000755,b11000001,1,0,1,1,1
0.00075525,b11000001,1,0,1,1,1
0.0007555,b11000001,1,0,1,1,1
0.00075575,b11000001,1,0,1,1,1
0.0007560000000000001,b11000001,1,0,1,1,1
0.00075625,b11000001,1,0,1,1,1
0.0007565,b11000001,1,0,1,1,1
0.00075675,b11000001,1,0,1,1,1
0.000757,b11000001,1,0,1,1,1
0.00075725,b11000001,1,0,1,1,1
0.0007575,b11000001,1,0,1,1,1
0.00075775,b11000001,1,0,1,1,1
0.000758,b11000001,1,0,1,1,1
0.00075825,b11000001,1,0,1,1,1
0.0007585,b11000001,1,0,1,1,1
0.00075875,b11000001,1,0,1,1,1
0.000759,b11000001,1,0,1,1,1
0.0007592500000000001,b11000001,1,0,1,1,1
0.0007595,b11000001,1,0,1,1,1
0.00075975,b11000001,1,0,1,1,1
0.00076,b11000001,1,0,1,1,1
0.00076025,b11000001,1,0,1,1,1
0.0007605,b11000001,1,0,1,1,1
0.00076075,b11000001,1,0,1,1,1
0.000761,b11000001,1,0,1,1,1
0.00076125,b11000001,1,0,1,1,1
0.0007615,b11000001,1,0,1,1,1
0.0007617499999999999,b11000001,1,0,1,1,1
0.000762,b11000001,1,0,1,1,1
0.00076225,b11000001,1,0,1,1,1
0.0007625,b11000001,1,0,1,1,1
0.00076275,b11000001,1,0,1,1,1
0.000763,b11000001,1,0,1,1,1
0.00076325,b11000001,1,0,1,1,1
0.0007635,b11000001,1,0,1,1,1
0.00076375,b11000001,1,0,1,1,1
0.000764,b11000001,1,0,1,1,1
0.00076425,b11000001,1,0,1,1,1
0.0007645,b11000001,1,0,1,1,1
0.00076475,b11000001,1,0,1,1,1
0.0007649999999999999,b11000001,1,0,1,1,1
0.00076525,b11000001,1,0,1,1,1
0.0007655,b11000001,1,0,1,1,1
0.00076575,b11000001,1,0,1,1,1
0.000766,b11000001,1,0,1,1,1
0.00076625,b11000001,1,0,1,1,1
0.0007665,b11000001,1,0,1,1,1
0.00076675,b11000001,1,0,1,1,1
0.000767,b11000001,1,0,1,1,1
0.00076725,b11000001,1,0,1,1,1
0.0007675,b11000001,1,0,1,1,1
0.00076775,b11000001,1,0,1,1,1
0.000768,b11000001,1,0,1,1,1
0.0007682500000000001,b11000001,1,0,1,1,1
0.0007685,b11000001,1,0,1,1,1
0.00076875,b11000001,1,0,1,1,1
0.000769,b11000001,1,0,1,1,1
0.00076925,b11000001,1,0,1,1,1
0.0007695,b11000001,1,0,1,1,1
0.00076975,b11000001,1,0,1,1,1
0.00077,b11000001,1,0,1,1,1
0.00077025,b11000001,1,0,1,1,1
0.0007705,b11000001,1,0,1,1,1
0.00077075,b11000001,1,0,1,1,1
0.000771,b11000001,1,0,1,1,1
0.00077125,b11000001,1,0,1,1,1
0.0007715000000000001,b11000001,1,0,1,1,1
0.00077175,b11000001,1,0,1,1,1
0.000772,b11000001,1,0,1,1,1
0.00077225,b11000001,1,0,1,1,1
0.0007725,b11000001,1,0,1,1,1
0.00077275,b11000001,1,0,1,1,1
0.000773,b11000001,1,0,1,1,1
0.00077325,b11000001,1,0,1,1,1
0.0007735,b11000001,1,0,1,1,1
0.00077375,b11000001,1,0,1,1,1
0.0007739999999999999,b11000001,1,0,1,1,1
0.00077425,b11000001,1,0,1,1,1
0.0007745,b11000001,1,0,1,1,1
0.00077475,b11000001,1,0,1,1,1
0.000775,b11000001,1,0,1,1,1
0.00077525,b11000001,1,0,1,1,1
0.0007755,b11000001,1,0,1,1,1
0.00077575,b11000001,1,0,1,1,1
0.000776,b11000001,1,0,1,1,1
0.00077625,b11000001,1,0,1,1,1
0.0007765,b11000001,1,0,1,1,1
0.00077675,b11000001,1,0,1,1,1
0.000777,b11000001,1,0,1,1,1
0.0007772499999999999,b11000001,1,0,1,1,1
0.0007775,b11000001,1,0,1,1,1
0.00077775,b11000001,1,0,1,1,1
0.000778,b11000001,1,0,1,1,1
0.00077825,b11000001,1,0,1,1,1
0.0007785,b11000001,1,0,1,1,1
0.00077875,b11000001,1,0,1,1,1
0.000779,b11000001,1,0,1,1,1
0.00077925,b11000001,1,0,1,1,1
0.0007795,b11000001,1,0,1,1,1
0.00077975,b11000001,1,0,1,1,1
0.00078,b11000001,1,0,1,1,1
0.00078025,b11000001,1,0,1,1,1
0.0007805000000000001,b11000001,1,0,1,1,1
0.00078075,b11000001,1,0,1,1,1
0.000781,b11000001,1,0,1,1,1
0.00078125,b11000001,1,0,1,1,1
0.0007815,b11000001,1,0,1,1,1
0.00078175,b11000001,1,0,1,1,1
0.000782,b11000001,1,0,1,1,1
0.00078225,b11000001,1,0,1,1,1
0.0007825,b11000001,1,0,1,1,1
0.00078275,b11000001,1,0,1,1,1
0.000783,b11000001,1,0,1,1,1
0.00078325,b11000001,1,0,1,1,1
0.0007835,b11000001,1,0,1,1,1
0.00078375,b11000001,1,0,1,1,1
0.000784,b11000001,1,0,1,1,1
0.00078425,b11000001,1,0,1,1,1
0.0007845,b11000001,1,0,1,1,1
0.00078475,b11000001,1,0,1,1,1
0.000785,b11000001,1,0,1,1,1
0.00078525,b11000001,1,0,1,1,1
0.0007855,b11000001,1,0,1,1,1
0.00078575,b11000001,1,0,1,1,1
0.000786,b11000001,1,0,1,1,1
0.0007862499999999999,b11000001,1,0,1,1,1
0.0007865,b11000001,1,0,1,1,1
